timestamp,demand_kw,solar_kw,wind_kw,temperature_c,cloud_cover_pct,wind_speed_ms,solar_radiation_wm2
2026-06-27 03:00:00+00:00,1255.88,0.0,101.95,29.32,47.46,6.67,0.0
2026-06-27 04:00:00+00:00,1311.2,0.0,124.69,25.31,69.21,7.66,0.0
2026-06-27 05:00:00+00:00,1398.01,0.0,65.68,26.6,86.66,3.98,0.0
2026-06-27 06:00:00+00:00,1616.19,0.0,35.81,30.3,42.54,2.38,0.0
2026-06-27 07:00:00+00:00,1857.86,77.37,70.38,31.27,54.87,4.69,138.76
2026-06-27 08:00:00+00:00,2031.95,69.88,82.7,31.23,78.65,4.29,172.15
2026-06-27 09:00:00+00:00,2240.15,156.62,50.9,34.06,64.95,3.19,354.54
2026-06-27 10:00:00+00:00,2250.04,228.51,23.87,34.62,49.07,1.17,488.6
2026-06-27 11:00:00+00:00,2585.61,173.2,7.49,36.53,75.26,0.5,454.89
2026-06-27 12:00:00+00:00,2331.55,283.14,16.08,30.97,54.0,0.5,581.98
2026-06-27 13:00:00+00:00,2458.09,342.72,9.72,32.64,29.06,0.5,692.9
2026-06-27 14:00:00+00:00,2529.69,335.93,18.04,32.64,26.36,1.29,674.57
2026-06-27 15:00:00+00:00,2420.44,224.35,30.9,30.78,39.88,3.17,453.11
2026-06-27 16:00:00+00:00,2251.26,265.38,39.97,32.31,0.0,5.88,358.57
2026-06-27 17:00:00+00:00,2215.32,107.98,30.99,28.08,19.11,6.28,145.62
2026-06-27 18:00:00+00:00,1823.46,0.0,36.25,28.11,19.74,6.73,21.97
2026-06-27 19:00:00+00:00,1782.34,0.0,49.81,28.93,15.26,8.98,0.0
2026-06-27 20:00:00+00:00,1616.59,0.0,16.71,25.97,24.99,3.95,0.0
2026-06-27 21:00:00+00:00,1384.83,0.0,19.49,23.72,33.7,3.52,0.0
2026-06-27 22:00:00+00:00,1323.8,0.0,52.92,25.68,72.51,7.71,0.0
2026-06-27 23:00:00+00:00,1268.75,0.0,48.64,26.01,49.35,5.85,0.0
2026-06-28 00:00:00+00:00,1076.93,0.0,94.46,26.55,41.21,8.33,0.0
2026-06-28 01:00:00+00:00,1124.07,0.0,114.05,26.63,42.87,8.87,0.0
2026-06-28 02:00:00+00:00,1103.63,0.0,102.0,26.34,69.45,7.13,0.0
2026-06-28 03:00:00+00:00,1044.65,0.0,133.84,29.53,40.5,8.66,0.0
2026-06-28 04:00:00+00:00,1259.33,0.0,109.75,29.34,70.32,6.84,0.0
2026-06-28 05:00:00+00:00,1460.87,0.0,78.05,26.6,52.7,5.2,0.0
2026-06-28 06:00:00+00:00,1627.54,14.48,97.24,27.77,44.6,5.78,16.36
2026-06-28 07:00:00+00:00,1975.1,48.17,59.99,30.86,69.05,4.04,109.79
2026-06-28 08:00:00+00:00,1985.46,94.24,22.93,32.13,66.77,0.69,283.38
2026-06-28 09:00:00+00:00,2176.03,254.73,99.39,33.46,41.64,6.43,479.5
2026-06-28 10:00:00+00:00,2316.06,249.42,51.81,33.27,47.6,3.57,546.41
2026-06-28 11:00:00+00:00,2221.35,349.69,1.7,33.71,33.88,0.5,689.93
2026-06-28 12:00:00+00:00,2540.1,333.56,34.1,35.94,42.6,3.32,632.5
2026-06-28 13:00:00+00:00,2597.4,386.09,20.28,35.31,31.21,2.69,716.12
2026-06-28 14:00:00+00:00,2468.66,316.63,41.79,31.24,27.58,3.72,651.02
2026-06-28 15:00:00+00:00,2430.76,178.88,51.77,30.68,56.78,8.59,406.5
2026-06-28 16:00:00+00:00,2296.33,212.74,1.36,30.58,20.62,0.61,439.82
2026-06-28 17:00:00+00:00,2109.57,70.38,14.37,30.02,49.98,4.16,171.24
2026-06-28 18:00:00+00:00,1958.24,0.81,12.53,26.02,31.08,5.11,0.0
2026-06-28 19:00:00+00:00,1692.71,0.0,46.37,25.61,41.62,6.55,0.0
2026-06-28 20:00:00+00:00,1571.56,0.0,40.0,28.52,48.67,6.31,0.0
2026-06-28 21:00:00+00:00,1455.55,0.0,76.33,27.68,42.32,8.38,0.0
2026-06-28 22:00:00+00:00,1239.81,0.0,67.53,27.12,54.27,9.34,0.0
2026-06-28 23:00:00+00:00,1139.0,0.0,54.07,29.3,49.97,4.47,0.0
2026-06-29 00:00:00+00:00,1243.48,0.0,118.04,26.56,42.32,10.8,0.0
2026-06-29 01:00:00+00:00,1372.9,0.0,117.21,27.29,59.74,8.89,0.0
2026-06-29 02:00:00+00:00,1335.86,0.0,111.57,27.71,53.61,7.72,0.0
2026-06-29 03:00:00+00:00,1342.45,0.0,110.28,28.14,68.93,7.21,0.0
2026-06-29 04:00:00+00:00,1492.41,0.0,178.8,26.94,65.89,10.91,0.0
2026-06-29 05:00:00+00:00,1669.76,0.0,175.66,28.58,65.96,10.45,0.0
2026-06-29 06:00:00+00:00,1918.47,18.89,90.68,27.78,59.73,5.5,25.39
2026-06-29 07:00:00+00:00,2044.46,7.43,92.05,29.77,100.0,5.01,56.06
2026-06-29 08:00:00+00:00,2253.28,98.66,56.2,30.93,64.9,3.37,277.24
2026-06-29 09:00:00+00:00,2491.71,152.47,9.71,33.41,65.59,1.26,378.43
2026-06-29 10:00:00+00:00,2969.59,165.6,43.78,35.26,67.0,3.61,468.69
2026-06-29 11:00:00+00:00,2738.73,322.49,7.0,32.88,41.12,0.5,622.03
2026-06-29 12:00:00+00:00,3112.92,263.45,18.78,34.7,57.62,3.21,543.1
2026-06-29 13:00:00+00:00,2897.08,432.59,27.65,32.3,20.01,2.14,749.71
2026-06-29 14:00:00+00:00,2952.53,302.21,2.78,34.4,28.53,0.5,632.26
2026-06-29 15:00:00+00:00,2816.68,248.36,16.23,32.53,36.17,1.25,466.77
2026-06-29 16:00:00+00:00,2761.03,175.58,26.89,33.1,32.59,2.59,365.35
2026-06-29 17:00:00+00:00,2527.22,70.39,52.21,31.74,54.89,7.78,121.71
2026-06-29 18:00:00+00:00,2313.93,0.0,23.57,28.0,12.72,5.19,0.0
2026-06-29 19:00:00+00:00,2274.87,0.0,50.19,27.33,37.77,6.94,0.0
2026-06-29 20:00:00+00:00,2019.57,0.0,19.57,27.7,20.85,3.93,0.0
2026-06-29 21:00:00+00:00,1627.8,0.0,53.39,25.41,38.81,6.94,0.0
2026-06-29 22:00:00+00:00,1609.72,0.0,49.02,28.82,30.41,4.81,0.0
2026-06-29 23:00:00+00:00,1402.8,0.0,78.13,26.05,22.39,6.41,0.0
2026-06-30 00:00:00+00:00,1136.76,0.0,119.42,25.42,48.73,9.35,0.0
2026-06-30 01:00:00+00:00,1386.77,0.0,114.26,25.2,58.86,8.39,0.0
2026-06-30 02:00:00+00:00,1311.66,0.0,116.33,23.41,45.73,7.87,0.0
2026-06-30 03:00:00+00:00,1259.47,0.0,97.19,28.16,69.73,6.69,0.0
2026-06-30 04:00:00+00:00,1606.99,0.0,125.44,27.6,46.63,7.76,0.0
2026-06-30 05:00:00+00:00,1656.28,0.0,137.68,22.38,45.32,9.55,0.0
2026-06-30 06:00:00+00:00,1942.0,5.45,127.14,30.82,65.2,7.21,8.31
2026-06-30 07:00:00+00:00,2246.55,62.2,13.27,33.68,79.05,1.06,123.57
2026-06-30 08:00:00+00:00,2314.75,85.19,133.39,33.22,76.91,8.65,196.78
2026-06-30 09:00:00+00:00,2478.13,326.11,30.68,31.17,19.17,2.01,566.16
2026-06-30 10:00:00+00:00,2853.77,212.22,62.4,35.24,61.42,4.05,468.65
2026-06-30 11:00:00+00:00,2836.45,289.8,50.32,34.35,49.56,2.91,649.15
2026-06-30 12:00:00+00:00,2780.42,312.98,7.53,35.68,50.18,0.5,614.45
2026-06-30 13:00:00+00:00,2976.83,344.44,6.03,35.3,32.59,0.5,688.3
2026-06-30 14:00:00+00:00,3102.9,231.63,20.71,37.45,55.02,4.5,518.86
2026-06-30 15:00:00+00:00,2770.85,224.15,15.13,32.22,51.57,0.94,412.31
2026-06-30 16:00:00+00:00,2607.61,120.67,26.63,32.45,46.33,3.43,316.93
2026-06-30 17:00:00+00:00,2431.44,66.27,55.17,30.75,53.65,7.37,196.72
2026-06-30 18:00:00+00:00,2277.95,11.83,37.25,32.77,57.2,7.24,0.0
2026-06-30 19:00:00+00:00,2071.62,0.0,36.88,26.61,33.79,8.96,0.0
2026-06-30 20:00:00+00:00,1886.01,0.0,45.58,27.73,26.52,6.59,0.0
2026-06-30 21:00:00+00:00,1754.72,0.0,43.36,28.16,16.4,6.09,0.0
2026-06-30 22:00:00+00:00,1530.71,0.0,70.63,24.56,52.53,9.84,0.0
2026-06-30 23:00:00+00:00,1336.18,0.0,76.73,28.03,21.22,8.52,0.0
2026-07-01 00:00:00+00:00,1374.36,0.0,73.84,26.3,47.25,6.71,0.0
2026-07-01 01:00:00+00:00,1230.72,0.0,67.8,28.44,58.1,6.5,0.0
2026-07-01 02:00:00+00:00,1284.4,0.0,31.42,27.4,52.18,2.85,0.0
2026-07-01 03:00:00+00:00,1495.98,0.0,78.0,29.33,35.06,4.24,0.0
2026-07-01 04:00:00+00:00,1348.15,0.0,105.08,25.85,53.51,7.73,0.0
2026-07-01 05:00:00+00:00,1708.07,0.0,92.25,26.54,87.74,4.9,0.0
2026-07-01 06:00:00+00:00,1803.06,15.41,72.59,32.13,56.35,4.97,54.66
2026-07-01 07:00:00+00:00,2128.32,78.72,36.77,30.41,60.85,2.31,108.95
2026-07-01 08:00:00+00:00,2396.17,139.98,21.14,31.57,71.56,1.56,257.52
2026-07-01 09:00:00+00:00,2494.96,149.12,60.39,31.81,72.14,4.52,314.27
2026-07-01 10:00:00+00:00,2558.5,191.93,49.65,32.68,58.84,4.39,455.52
2026-07-01 11:00:00+00:00,2758.28,268.83,19.71,31.83,51.56,0.5,549.41
2026-07-01 12:00:00+00:00,2973.34,299.42,3.5,34.96,50.24,1.08,585.55
2026-07-01 13:00:00+00:00,2935.35,447.25,17.39,33.85,15.64,2.53,801.54
2026-07-01 14:00:00+00:00,2935.64,294.31,33.96,33.62,41.96,2.2,557.95
2026-07-01 15:00:00+00:00,2769.33,217.82,34.1,32.5,51.62,1.48,440.36
2026-07-01 16:00:00+00:00,2729.17,245.15,27.72,31.28,4.12,2.4,474.59
2026-07-01 17:00:00+00:00,2543.5,84.99,38.38,30.99,53.78,6.06,195.08
2026-07-01 18:00:00+00:00,2316.95,0.0,36.33,28.06,60.6,5.43,24.15
2026-07-01 19:00:00+00:00,2082.78,0.0,33.91,29.12,43.84,2.35,0.0
2026-07-01 20:00:00+00:00,1947.54,0.0,74.76,26.65,10.0,10.29,0.0
2026-07-01 21:00:00+00:00,1791.86,0.0,54.51,26.41,55.63,6.04,0.0
2026-07-01 22:00:00+00:00,1617.97,0.0,57.79,27.33,44.68,7.25,0.0
2026-07-01 23:00:00+00:00,1445.6,0.0,99.09,24.53,55.33,9.16,0.0
2026-07-02 00:00:00+00:00,1288.29,0.0,89.15,26.48,61.81,7.91,0.0
2026-07-02 01:00:00+00:00,1165.67,0.0,114.23,29.99,27.86,8.9,0.0
2026-07-02 02:00:00+00:00,1296.86,0.0,97.67,26.31,26.22,8.38,0.0
2026-07-02 03:00:00+00:00,1435.9,0.0,154.03,28.22,82.13,10.1,0.0
2026-07-02 04:00:00+00:00,1458.99,0.0,142.26,28.95,88.23,8.77,0.0
2026-07-02 05:00:00+00:00,1881.84,0.0,117.17,27.62,37.34,6.72,0.0
2026-07-02 06:00:00+00:00,1845.22,0.0,93.56,31.17,67.74,4.85,11.44
2026-07-02 07:00:00+00:00,2161.86,82.8,111.55,32.31,49.62,6.16,153.27
2026-07-02 08:00:00+00:00,2264.14,107.08,70.59,31.58,84.14,4.12,216.3
2026-07-02 09:00:00+00:00,2576.42,217.36,29.13,33.56,36.48,1.23,518.74
2026-07-02 10:00:00+00:00,2797.11,135.68,21.61,32.47,78.67,2.23,376.78
2026-07-02 11:00:00+00:00,2911.13,207.12,2.56,33.49,66.29,0.5,435.11
2026-07-02 12:00:00+00:00,2828.65,358.96,16.31,31.17,39.82,1.98,689.02
2026-07-02 13:00:00+00:00,2929.05,224.84,40.85,32.76,69.18,2.53,451.85
2026-07-02 14:00:00+00:00,2899.25,282.03,35.07,32.06,41.86,2.58,532.31
2026-07-02 15:00:00+00:00,2810.59,260.87,19.05,34.31,34.46,2.45,510.14
2026-07-02 16:00:00+00:00,2796.99,195.09,49.82,30.01,22.66,6.39,377.34
2026-07-02 17:00:00+00:00,2491.49,107.91,0.0,33.84,19.65,0.5,241.02
2026-07-02 18:00:00+00:00,2226.39,0.0,27.46,29.36,20.74,4.64,13.49
2026-07-02 19:00:00+00:00,2068.04,0.0,38.4,24.82,29.17,6.01,0.0
2026-07-02 20:00:00+00:00,2007.82,0.0,53.18,26.93,27.17,7.88,0.0
2026-07-02 21:00:00+00:00,1825.26,0.0,68.93,27.69,35.8,7.85,0.0
2026-07-02 22:00:00+00:00,1516.59,0.0,102.21,24.3,49.31,10.06,0.0
2026-07-02 23:00:00+00:00,1266.66,0.0,82.45,25.92,23.83,8.18,0.0
2026-07-03 00:00:00+00:00,1244.7,0.0,62.85,28.88,21.35,5.44,0.0
2026-07-03 01:00:00+00:00,1339.62,0.0,128.56,26.4,74.87,9.81,0.0
2026-07-03 02:00:00+00:00,1238.3,0.0,140.28,27.54,44.57,9.31,0.0
2026-07-03 03:00:00+00:00,1439.2,0.0,74.29,28.73,63.77,6.77,0.0
2026-07-03 04:00:00+00:00,1590.84,0.0,101.61,27.41,61.29,6.4,0.0
2026-07-03 05:00:00+00:00,1709.19,0.0,99.14,25.24,62.37,5.91,0.0
2026-07-03 06:00:00+00:00,1761.84,2.69,83.34,30.51,48.71,5.35,38.7
2026-07-03 07:00:00+00:00,1998.85,56.96,51.06,29.69,50.92,3.88,209.11
2026-07-03 08:00:00+00:00,2292.15,129.69,79.75,34.04,56.06,3.45,269.75
2026-07-03 09:00:00+00:00,2426.53,227.98,75.05,34.58,47.81,4.17,408.6
2026-07-03 10:00:00+00:00,2769.77,245.06,13.11,34.85,50.45,2.07,539.76
2026-07-03 11:00:00+00:00,2878.63,212.22,15.2,33.95,70.07,0.5,482.42
2026-07-03 12:00:00+00:00,2873.04,382.32,0.0,32.91,25.75,0.93,772.2
2026-07-03 13:00:00+00:00,3042.3,243.84,36.14,36.41,58.5,3.64,559.31
2026-07-03 14:00:00+00:00,2949.59,121.88,47.25,32.64,82.02,3.51,339.31
2026-07-03 15:00:00+00:00,2822.82,215.51,40.18,31.5,46.91,5.01,448.92
2026-07-03 16:00:00+00:00,2611.63,179.2,58.39,30.59,30.27,6.46,355.94
2026-07-03 17:00:00+00:00,2467.41,78.16,35.05,31.26,43.92,3.71,181.94
2026-07-03 18:00:00+00:00,2449.1,0.0,24.71,30.26,20.27,3.29,3.26
2026-07-03 19:00:00+00:00,2066.36,0.0,29.17,24.89,26.0,5.05,0.0
2026-07-03 20:00:00+00:00,1955.33,0.0,33.76,26.96,28.98,3.58,0.0
2026-07-03 21:00:00+00:00,1754.08,0.0,52.45,28.22,16.28,7.72,0.0
2026-07-03 22:00:00+00:00,1688.27,0.0,86.78,26.97,40.76,11.28,0.0
2026-07-03 23:00:00+00:00,1495.21,0.0,92.31,30.69,32.39,9.86,0.0
2026-07-04 00:00:00+00:00,1146.62,0.0,118.23,27.68,48.39,9.11,0.0
2026-07-04 01:00:00+00:00,1151.43,0.0,138.09,27.06,51.36,10.09,0.0
2026-07-04 02:00:00+00:00,1078.5,0.0,99.42,25.95,41.82,6.46,0.0
2026-07-04 03:00:00+00:00,1305.58,0.0,154.2,28.41,58.28,9.98,0.0
2026-07-04 04:00:00+00:00,1314.26,0.0,98.63,25.71,86.62,6.38,0.0
2026-07-04 05:00:00+00:00,1382.33,0.0,146.77,25.61,42.46,7.04,0.0
2026-07-04 06:00:00+00:00,1614.17,8.58,81.9,27.32,46.14,6.02,45.88
2026-07-04 07:00:00+00:00,1605.57,57.4,2.88,29.22,48.38,0.5,161.31
2026-07-04 08:00:00+00:00,2024.15,123.49,65.75,30.2,68.94,4.11,270.0
2026-07-04 09:00:00+00:00,2142.43,140.12,52.29,32.93,68.28,3.16,334.8
2026-07-04 10:00:00+00:00,2391.14,262.6,6.64,33.13,47.55,1.08,496.02
2026-07-04 11:00:00+00:00,2405.73,293.8,6.89,34.99,45.48,0.5,636.41
2026-07-04 12:00:00+00:00,2487.9,318.73,5.82,35.66,50.3,0.5,614.51
2026-07-04 13:00:00+00:00,2617.8,260.48,71.27,30.42,51.48,5.99,618.27
2026-07-04 14:00:00+00:00,2420.6,280.99,12.59,32.19,45.86,0.5,521.77
2026-07-04 15:00:00+00:00,2486.9,314.84,28.9,32.89,19.14,2.26,532.82
2026-07-04 16:00:00+00:00,2238.4,238.74,20.09,30.31,0.0,0.5,492.65
2026-07-04 17:00:00+00:00,2175.21,114.72,29.09,32.14,35.88,3.64,173.26
2026-07-04 18:00:00+00:00,1937.93,0.0,0.0,30.03,52.54,2.66,22.65
2026-07-04 19:00:00+00:00,1799.75,0.0,60.56,25.42,43.48,6.0,0.0
2026-07-04 20:00:00+00:00,1550.1,0.0,52.44,25.04,36.6,7.11,0.0
2026-07-04 21:00:00+00:00,1607.51,0.0,46.5,24.54,60.54,5.76,0.0
2026-07-04 22:00:00+00:00,1257.45,0.0,70.28,28.49,41.7,7.54,0.0
2026-07-04 23:00:00+00:00,1147.29,0.0,102.32,27.42,34.35,7.65,0.0
2026-07-05 00:00:00+00:00,1148.91,0.0,75.56,26.8,73.18,7.61,0.0
2026-07-05 01:00:00+00:00,1122.76,0.0,157.31,26.27,57.04,11.07,0.0
2026-07-05 02:00:00+00:00,1319.39,0.0,101.11,27.9,81.91,7.48,0.0
2026-07-05 03:00:00+00:00,1261.66,0.0,175.79,25.79,42.46,11.78,0.0
2026-07-05 04:00:00+00:00,1180.34,0.0,164.23,28.81,73.31,10.43,0.0
2026-07-05 05:00:00+00:00,1423.37,0.0,137.67,26.24,34.88,7.9,0.0
2026-07-05 06:00:00+00:00,1725.12,0.0,62.99,32.48,59.7,4.16,3.56
2026-07-05 07:00:00+00:00,1932.34,59.77,0.63,31.82,70.17,0.5,87.21
2026-07-05 08:00:00+00:00,1911.42,122.45,78.53,31.18,63.19,4.97,219.69
2026-07-05 09:00:00+00:00,2213.88,231.41,53.66,33.33,42.16,3.59,490.26
2026-07-05 10:00:00+00:00,2224.85,222.04,71.73,32.01,56.42,4.92,482.68
2026-07-05 11:00:00+00:00,2535.86,251.74,31.46,33.21,61.16,3.15,541.54
2026-07-05 12:00:00+00:00,2445.2,289.28,6.09,32.58,48.86,1.1,572.67
2026-07-05 13:00:00+00:00,2528.02,221.86,25.98,33.29,63.79,2.5,573.76
2026-07-05 14:00:00+00:00,2565.31,259.21,44.38,33.65,49.03,6.56,499.3
2026-07-05 15:00:00+00:00,2290.28,162.59,19.95,33.63,58.41,1.16,388.32
2026-07-05 16:00:00+00:00,2239.21,218.64,17.43,30.74,20.38,3.96,373.19
2026-07-05 17:00:00+00:00,2071.8,102.68,34.29,28.87,37.82,6.16,211.35
2026-07-05 18:00:00+00:00,2147.18,8.87,40.89,31.68,17.99,7.66,0.0
2026-07-05 19:00:00+00:00,1779.34,0.0,54.33,26.15,47.23,7.88,0.0
2026-07-05 20:00:00+00:00,1543.97,0.0,31.06,28.07,38.99,3.91,0.0
2026-07-05 21:00:00+00:00,1467.98,0.0,78.07,28.76,63.63,8.68,0.0
2026-07-05 22:00:00+00:00,1204.27,0.0,57.88,25.94,40.2,5.95,0.0
2026-07-05 23:00:00+00:00,1215.51,0.0,98.82,27.21,56.43,8.99,0.0
2026-07-06 00:00:00+00:00,1356.84,0.0,83.07,26.86,56.19,6.55,0.0
2026-07-06 01:00:00+00:00,1257.88,0.0,74.95,25.92,54.66,6.65,0.0
2026-07-06 02:00:00+00:00,1485.04,0.0,120.97,28.83,73.49,8.67,0.0
2026-07-06 03:00:00+00:00,1397.48,0.0,119.74,31.47,57.19,7.63,0.0
2026-07-06 04:00:00+00:00,1553.45,0.0,163.53,28.18,61.28,10.05,0.0
2026-07-06 05:00:00+00:00,1651.34,0.0,83.1,25.56,70.77,5.51,0.0
2026-07-06 06:00:00+00:00,1932.84,8.2,40.32,32.93,61.05,2.09,0.0
2026-07-06 07:00:00+00:00,2068.97,56.53,69.02,31.24,54.82,4.9,121.53
2026-07-06 08:00:00+00:00,2414.55,70.83,95.87,33.02,73.32,5.45,231.22
2026-07-06 09:00:00+00:00,2421.08,136.59,60.97,32.73,70.01,3.64,309.74
2026-07-06 10:00:00+00:00,2701.48,279.14,0.0,34.29,36.98,0.5,565.57
2026-07-06 11:00:00+00:00,2915.36,241.37,4.42,32.52,55.18,0.5,546.08
2026-07-06 12:00:00+00:00,2930.21,334.38,14.24,35.46,43.73,0.85,672.55
2026-07-06 13:00:00+00:00,2904.77,269.01,27.84,33.24,53.31,2.74,590.98
2026-07-06 14:00:00+00:00,2832.09,353.27,63.0,34.31,27.12,4.44,652.48
2026-07-06 15:00:00+00:00,2704.77,178.25,18.88,33.97,60.8,3.05,328.61
2026-07-06 16:00:00+00:00,2630.6,197.51,23.96,30.06,36.07,4.73,298.21
2026-07-06 17:00:00+00:00,2582.19,112.59,24.82,31.53,28.24,5.32,222.0
2026-07-06 18:00:00+00:00,2354.83,5.05,28.36,30.6,22.21,5.52,7.75
2026-07-06 19:00:00+00:00,2191.95,0.0,41.59,24.9,48.6,6.15,0.0
2026-07-06 20:00:00+00:00,1920.31,0.0,35.78,24.82,51.5,5.76,0.0
2026-07-06 21:00:00+00:00,1708.6,0.0,41.5,29.39,26.24,6.45,0.0
2026-07-06 22:00:00+00:00,1565.93,0.0,33.16,27.42,66.68,6.62,0.0
2026-07-06 23:00:00+00:00,1493.7,0.0,61.68,26.87,41.42,6.26,0.0
2026-07-07 00:00:00+00:00,1236.7,0.0,58.22,26.65,44.34,4.17,0.0
2026-07-07 01:00:00+00:00,1439.49,0.0,99.69,23.75,42.39,7.1,0.0
2026-07-07 02:00:00+00:00,1407.99,0.0,73.07,26.08,77.07,6.12,0.0
2026-07-07 03:00:00+00:00,1389.81,0.0,79.76,28.53,54.51,5.06,0.0
2026-07-07 04:00:00+00:00,1583.94,0.0,89.75,26.18,71.3,5.33,0.0
2026-07-07 05:00:00+00:00,1744.02,0.0,120.91,26.83,57.87,6.08,0.0
2026-07-07 06:00:00+00:00,1936.61,10.56,176.19,30.33,79.64,11.18,15.48
2026-07-07 07:00:00+00:00,2111.06,84.36,99.67,29.55,56.9,5.52,139.36
2026-07-07 08:00:00+00:00,2196.18,135.01,93.97,31.17,52.94,5.77,314.4
2026-07-07 09:00:00+00:00,2559.45,124.66,49.78,33.62,74.26,3.45,338.9
2026-07-07 10:00:00+00:00,2719.32,223.18,4.62,33.28,56.98,0.5,471.42
2026-07-07 11:00:00+00:00,2921.14,356.55,14.3,34.48,37.7,0.5,640.41
2026-07-07 12:00:00+00:00,2941.61,292.43,29.97,31.72,46.51,2.51,626.24
2026-07-07 13:00:00+00:00,2749.36,238.19,0.0,34.38,58.5,0.5,519.92
2026-07-07 14:00:00+00:00,2915.75,256.77,25.85,31.72,44.98,2.29,477.9
2026-07-07 15:00:00+00:00,2810.75,232.34,3.44,30.53,39.84,2.31,476.45
2026-07-07 16:00:00+00:00,2715.7,186.95,15.91,29.2,28.25,3.48,347.0
2026-07-07 17:00:00+00:00,2446.49,86.36,37.58,29.79,38.9,4.87,228.88
2026-07-07 18:00:00+00:00,2221.16,0.0,4.72,28.88,27.49,1.9,0.0
2026-07-07 19:00:00+00:00,2027.69,0.0,45.11,25.35,44.27,6.98,0.0
2026-07-07 20:00:00+00:00,1958.94,0.0,46.41,24.13,29.59,7.3,0.0
2026-07-07 21:00:00+00:00,1756.77,0.0,54.33,28.5,16.66,4.63,0.0
2026-07-07 22:00:00+00:00,1372.52,0.0,30.7,27.66,41.89,3.21,0.0
2026-07-07 23:00:00+00:00,1416.39,0.0,92.72,26.38,29.53,8.03,0.0
2026-07-08 00:00:00+00:00,1318.03,0.0,104.16,27.11,68.43,8.02,0.0
2026-07-08 01:00:00+00:00,1330.47,0.0,117.34,25.44,96.1,8.65,0.0
2026-07-08 02:00:00+00:00,1439.54,0.0,58.75,29.72,69.39,4.39,0.0
2026-07-08 03:00:00+00:00,1355.07,0.0,125.26,27.07,41.42,8.17,0.0
2026-07-08 04:00:00+00:00,1538.04,0.0,168.04,26.48,91.87,10.46,0.0
2026-07-08 05:00:00+00:00,1666.29,0.0,94.22,26.35,81.08,5.12,0.0
2026-07-08 06:00:00+00:00,2048.21,10.82,45.24,28.1,64.43,1.84,21.13
2026-07-08 07:00:00+00:00,2161.78,57.57,24.43,28.93,68.03,2.34,120.45
2026-07-08 08:00:00+00:00,2416.05,133.49,85.92,29.43,42.27,4.48,385.1
2026-07-08 09:00:00+00:00,2601.75,223.65,40.65,33.85,37.43,2.27,510.47
2026-07-08 10:00:00+00:00,2626.24,250.93,76.02,30.03,54.16,4.68,498.56
2026-07-08 11:00:00+00:00,2899.59,214.66,52.9,35.7,67.0,4.26,503.03
2026-07-08 12:00:00+00:00,3019.34,350.75,26.79,32.09,35.67,1.44,693.22
2026-07-08 13:00:00+00:00,3086.11,320.86,22.24,35.36,42.65,3.29,614.87
2026-07-08 14:00:00+00:00,2968.61,174.9,23.8,33.48,67.22,2.04,443.56
2026-07-08 15:00:00+00:00,2773.74,271.84,40.3,30.35,30.01,5.03,519.78
2026-07-08 16:00:00+00:00,2662.1,128.59,5.8,31.43,46.86,2.05,310.62
2026-07-08 17:00:00+00:00,2529.33,108.31,8.91,32.55,41.28,1.58,122.62
2026-07-08 18:00:00+00:00,2395.07,0.0,48.25,30.87,40.28,5.94,0.0
2026-07-08 19:00:00+00:00,2087.68,0.0,48.35,25.69,38.17,6.48,0.0
2026-07-08 20:00:00+00:00,1976.86,0.0,63.64,26.51,27.27,9.71,0.0
2026-07-08 21:00:00+00:00,1782.7,0.0,21.6,27.76,28.25,4.75,0.0
2026-07-08 22:00:00+00:00,1567.09,0.0,71.58,28.3,38.71,7.17,0.0
2026-07-08 23:00:00+00:00,1306.7,0.0,82.57,25.67,56.88,8.12,0.0
2026-07-09 00:00:00+00:00,1232.03,0.0,114.98,28.97,75.15,9.43,0.0
2026-07-09 01:00:00+00:00,1329.06,0.0,121.98,28.17,64.77,9.47,0.0
2026-07-09 02:00:00+00:00,1342.14,0.0,122.84,25.98,29.03,8.28,0.0
2026-07-09 03:00:00+00:00,1413.46,0.0,170.11,24.89,70.28,11.23,0.0
2026-07-09 04:00:00+00:00,1550.57,0.0,63.23,27.36,93.48,4.45,0.0
2026-07-09 05:00:00+00:00,1844.08,0.0,144.22,26.08,63.75,8.47,0.0
2026-07-09 06:00:00+00:00,1750.95,20.94,78.76,28.33,100.0,4.14,0.0
2026-07-09 07:00:00+00:00,2221.75,57.62,132.46,33.82,43.65,7.14,167.26
2026-07-09 08:00:00+00:00,2299.35,113.03,58.1,32.58,62.41,4.79,239.81
2026-07-09 09:00:00+00:00,2534.63,127.25,16.16,33.72,78.48,1.48,313.88
2026-07-09 10:00:00+00:00,2697.92,154.69,44.49,31.9,73.28,2.27,459.31
2026-07-09 11:00:00+00:00,2852.73,219.65,45.2,34.67,64.79,4.48,474.28
2026-07-09 12:00:00+00:00,2800.79,233.11,27.97,33.5,70.05,2.47,439.34
2026-07-09 13:00:00+00:00,2909.88,334.41,5.7,32.76,42.01,0.5,668.57
2026-07-09 14:00:00+00:00,3003.17,270.98,35.33,35.37,46.35,4.11,560.15
2026-07-09 15:00:00+00:00,2904.6,271.13,26.62,35.31,25.79,2.89,527.43
2026-07-09 16:00:00+00:00,2544.09,224.39,30.7,31.14,13.28,3.52,377.14
2026-07-09 17:00:00+00:00,2672.59,66.23,9.53,30.98,44.02,0.5,123.75
